PARTICIPANT	SESSION_TIMESTAMP	TRIAL_N	CURRENT_TRIAL	TRIAL_TYPE	TRIAL_START_TIME	FIXATION_ONSET_TIME	STIM_ONSET_TIME	MASK_ONSET_TIME	RESPONSE_GIVEN_TIME	RT_REL_STIM_ONSET	RT_REL_MASK_ONSET	ACCURACY	TIMEOUT
S01_condB	2021-01-20 15:41:55	31	G	NON_BLINK	1611157370.6604018	1611157370.6684034	1611157371.0784044	1611157371.2874012	1611157371.5134013	0.4349968433380127	0.22600007057189941	1	0
S01_condB	2021-01-20 15:41:55	32	G	NON_BLINK	1611157371.5134013	1611157371.5214012	1611157372.1354008	1611157372.3444011	1611157372.5674021	0.43200135231018066	0.22300100326538086	1	0
S01_condB	2021-01-20 15:41:55	33	NG	NON_BLINK	1611157372.5674021	1611157372.5764015	1611157372.984401	1611157373.1994007	1611157374.2493997	1.2649986743927002	1.0499989986419678	1	1
S01_condB	2021-01-20 15:41:55	34	G	NON_BLINK	1611157374.2493997	1611157374.2594001	1611157374.8683996	1611157375.0773993	1611157375.446398	0.5779983997344971	0.36899876594543457	1	0
S01_condB	2021-01-20 15:41:55	35	NG	BLINK	1611157375.446398	1611157377.4673965	1611157377.9913962	1611157378.2263978	1611157379.2853956	1.293999433517456	1.0589978694915771	1	1
S01_condB	2021-01-20 15:41:55	36	G	NON_BLINK	1611157379.2853956	1611157379.2983954	1611157379.860395	1611157380.0843961	1611157380.2633944	0.4029994010925293	0.17899823188781738	1	0
S01_condB	2021-01-20 15:41:55	37	G	NON_BLINK	1611157380.2633944	1611157380.2733943	1611157380.8834147	1611157381.0943928	1611157381.2613933	0.3779785633087158	0.16700053215026855	1	0
S01_condB	2021-01-20 15:41:55	38	G	NON_BLINK	1611157381.2613933	1611157381.269397	1611157381.7783935	1611157381.9873939	1611157382.184393	0.40599942207336426	0.19699907302856445	1	0
S01_condB	2021-01-20 15:41:55	39	G	NON_BLINK	1611157382.184393	1611157382.1913939	1611157382.8003926	1611157383.0103931	1611157383.1433933	0.3430006504058838	0.13300013542175293	1	0
S01_condB	2021-01-20 15:41:55	40	G	BLINK	1611157383.1433933	1611157385.1614325	1611157385.6713912	1611157385.8803914	1611157386.2323892	0.5609979629516602	0.35199785232543945	1	0
S01_condB	2021-01-20 15:41:55	41	G	NON_BLINK	1611157386.2323892	1611157386.240389	1611157386.80439	1611157387.0163903	1611157387.2513883	0.44699835777282715	0.23499798774719238	1	0
S01_condB	2021-01-20 15:41:55	42	NG	NON_BLINK	1611157387.2513883	1611157387.2583895	1611157387.670389	1611157387.8803895	1611157388.9313884	1.2609994411468506	1.0509989261627197	1	1
S01_condB	2021-01-20 15:41:55	43	G	NON_BLINK	1611157388.9313884	1611157388.9383888	1611157389.5473883	1611157389.7563884	1611157389.9653862	0.4179978370666504	0.2089977264404297	1	0
S01_condB	2021-01-20 15:41:55	44	G	NON_BLINK	1611157389.9653862	1611157389.9733872	1611157390.5823867	1611157390.7903864	1611157390.969389	0.38700222969055176	0.1790025234222412	1	0
S01_condB	2021-01-20 15:41:55	45	NG	BLINK	1611157390.969389	1611157392.9923868	1611157393.4513843	1611157393.6603854	1611157394.7103827	1.2589983940124512	1.049997329711914	1	1
S01_condB	2021-01-20 15:41:55	46	G	NON_BLINK	1611157394.7103827	1611157394.718385	1611157395.278383	1611157395.4873824	1611157395.5843816	0.3059985637664795	0.0969991683959961	1	0
S01_condB	2021-01-20 15:41:55	47	NG	NON_BLINK	1611157395.5843816	1611157395.5913846	1611157396.0003815	1611157396.2153826	1611157397.2653823	1.265000820159912	1.049999713897705	1	1
S01_condB	2021-01-20 15:41:55	48	G	NON_BLINK	1611157397.266384	1611157397.2773821	1611157397.7374117	1611157397.9463797	1611157398.1023808	0.36496901512145996	0.15600109100341797	1	0
S01_condB	2021-01-20 15:41:55	49	G	NON_BLINK	1611157398.1033812	1611157398.1103802	1611157398.5203793	1611157398.7293801	1611157399.0113797	0.4910004138946533	0.2819995880126953	1	0
S01_condB	2021-01-20 15:41:55	50	G	BLINK	1611157399.0113797	1611157401.0283983	1611157401.4373775	1611157401.6473782	1611157401.9663773	0.5289998054504395	0.3189990520477295	1	0
S01_condB	2021-01-20 15:41:55	51	G	NON_BLINK	1611157401.9663773	1611157401.9733784	1611157402.586378	1611157402.7984114	1611157403.0043757	0.4179975986480713	0.2059643268585205	1	0
S01_condB	2021-01-20 15:41:55	52	G	NON_BLINK	1611157403.0043757	1611157403.0123768	1611157403.6223783	1611157403.8323758	1611157404.0833762	0.4609978199005127	0.25100040435791016	1	0
S01_condB	2021-01-20 15:41:55	53	G	NON_BLINK	1611157404.0833762	1611157404.0903761	1611157404.5013752	1611157404.7103748	1611157404.9313745	0.42999935150146484	0.22099971771240234	1	0
S01_condB	2021-01-20 15:41:55	54	G	NON_BLINK	1611157404.9313745	1611157404.9393747	1611157405.4993737	1611157405.7083735	1611157405.9053733	0.40599966049194336	0.19699978828430176	1	0
S01_condB	2021-01-20 15:41:55	55	G	BLINK	1611157405.9053733	1611157407.933375	1611157408.3433726	1611157408.552685	1611157408.8194187	0.476046085357666	0.26673364639282227	1	0
S01_condB	2021-01-20 15:41:55	56	G	NON_BLINK	1611157408.8194187	1611157408.8274171	1611157409.3884237	1611157409.6004174	1611157409.7674153	0.37899160385131836	0.16699790954589844	1	0
S01_condB	2021-01-20 15:41:55	57	G	NON_BLINK	1611157409.7674153	1611157409.7754176	1611157410.1844172	1611157410.3934166	1611157410.755415	0.5709977149963379	0.3619983196258545	1	0
S01_condB	2021-01-20 15:41:55	58	G	NON_BLINK	1611157410.755415	1611157410.763417	1611157411.1774144	1611157411.386415	1611157411.6894145	0.5120000839233398	0.30299949645996094	1	0
S01_condB	2021-01-20 15:41:55	59	G	NON_BLINK	1611157411.6894145	1611157411.6964152	1611157412.2584157	1611157412.4674153	1611157412.6424139	0.38399815559387207	0.17499852180480957	1	0
S01_condB	2021-01-20 15:41:55	60	G	BLINK	1611157412.6424139	1611157414.6574335	1611157415.2664115	1611157415.4774117	1611157415.652411	0.3859994411468506	0.17499923706054688	1	0
S01_condB	2021-01-20 15:41:55	61	G	NON_BLINK	1611157415.652411	1611157415.6604123	1611157416.2694116	1611157416.480412	1611157416.6104105	0.34099888801574707	0.12999844551086426	1	0
S01_condB	2021-01-20 15:41:55	62	G	NON_BLINK	1611157416.6104105	1611157416.6184115	1611157417.028411	1611157417.2374134	1611157417.5084107	0.4799997806549072	0.2709972858428955	1	0
S01_condB	2021-01-20 15:41:55	63	G	NON_BLINK	1611157417.5084107	1611157417.518411	1611157417.9794097	1611157418.188411	1611157418.3914092	0.4119994640350342	0.20299816131591797	1	0
S01_condB	2021-01-20 15:41:55	64	G	NON_BLINK	1611157418.3914092	1611157418.399409	1611157418.8604102	1611157419.0694308	1611157419.224408	0.3639976978302002	0.15497708320617676	1	0
S01_condB	2021-01-20 15:41:55	65	G	BLINK	1611157419.224408	1611157421.245408	1611157421.8094084	1611157422.019408	1611157422.2454069	0.43599843978881836	0.2259988784790039	1	0
S01_condB	2021-01-20 15:41:55	66	NG	NON_BLINK	1611157422.2454069	1611157422.2534065	1611157422.8624086	1611157423.071406	1611157424.1214046	1.2589960098266602	1.0499987602233887	1	1
S01_condB	2021-01-20 15:41:55	67	NG	NON_BLINK	1611157424.1214046	1611157424.1304047	1611157424.6434286	1611157424.8524046	1611157425.902403	1.258974552154541	1.0499985218048096	1	1
S01_condB	2021-01-20 15:41:55	68	G	NON_BLINK	1611157425.903403	1611157425.9114044	1611157426.319403	1611157426.528404	1611157426.7904024	0.47099947929382324	0.26199841499328613	1	0
S01_condB	2021-01-20 15:41:55	69	NG	NON_BLINK	1611157426.7904024	1611157426.798403	1611157427.3574028	1611157427.5664027	1611157428.616401	1.258998155593872	1.0499982833862305	1	1
S01_condB	2021-01-20 15:41:55	70	G	BLINK	1611157428.616401	1611157430.6344008	1611157431.0446327	1611157431.2523985	1611157431.4563985	0.41176581382751465	0.20399999618530273	1	0
S01_condB	2021-01-20 15:41:55	71	G	NON_BLINK	1611157431.4563985	1611157431.4643998	1611157432.0724003	1611157432.2803988	1611157432.6203978	0.5479974746704102	0.3399989604949951	1	0
S01_condB	2021-01-20 15:41:55	72	NG	NON_BLINK	1611157432.6203978	1611157432.628399	1611157433.0374203	1611157433.2463984	1611157434.296397	1.258976697921753	1.0499985218048096	1	1
S01_condB	2021-01-20 15:41:55	73	G	NON_BLINK	1611157434.296397	1611157434.3043983	1611157434.7143972	1611157434.9233963	1611157435.179395	0.4649977684020996	0.2559986114501953	1	0
S01_condB	2021-01-20 15:41:55	74	G	NON_BLINK	1611157435.179395	1611157435.1873975	1611157435.748396	1611157435.9563959	1611157436.1723948	0.4239988327026367	0.21599888801574707	1	0
S01_condB	2021-01-20 15:41:55	75	NG	BLINK	1611157436.1733952	1611157438.1893935	1611157438.6993928	1611157438.9104245	1611157439.962393	1.263000249862671	1.0519685745239258	1	1
S01_condB	2021-01-20 15:41:55	76	G	NON_BLINK	1611157439.9633934	1611157439.989393	1611157440.4483936	1611157440.6573925	1611157440.9293923	0.4809987545013428	0.2719998359680176	1	0
S01_condB	2021-01-20 15:41:55	77	G	NON_BLINK	1611157440.9293923	1611157440.9363928	1611157441.4453912	1611157441.656393	1611157441.9023902	0.4569990634918213	0.24599719047546387	1	0
S01_condB	2021-01-20 15:41:55	78	G	NON_BLINK	1611157441.9023902	1611157441.9093904	1611157442.5183897	1611157442.7283902	1611157442.9213896	0.4029998779296875	0.19299936294555664	1	0
S01_condB	2021-01-20 15:41:55	79	G	NON_BLINK	1611157442.9213896	1611157442.9293907	1611157443.3373885	1611157443.55339	1611157443.7483878	0.4109992980957031	0.19499778747558594	1	0
S01_condB	2021-01-20 15:41:55	80	G	BLINK	1611157443.7483878	1611157445.765387	1611157446.2743866	1611157446.4833877	1611157446.673386	0.3989994525909424	0.18999838829040527	1	0
S01_condB	2021-01-20 15:41:55	81	G	NON_BLINK	1611157446.673386	1611157446.6833866	1611157447.2924078	1611157447.5043871	1611157447.6363854	0.343977689743042	0.13199830055236816	1	0
S01_condB	2021-01-20 15:41:55	82	G	NON_BLINK	1611157447.6373858	1611157447.6453867	1611157448.2073855	1611157448.4153874	1611157448.585387	0.37800145149230957	0.1699995994567871	1	0
S01_condB	2021-01-20 15:41:55	83	G	NON_BLINK	1611157448.585387	1611157448.5923862	1611157449.1033878	1611157449.3123856	1611157449.5543861	0.45099830627441406	0.24200057983398438	1	0
S01_condB	2021-01-20 15:41:55	84	G	NON_BLINK	1611157449.5543861	1611157449.5653846	1611157450.025385	1611157450.2463837	1611157450.416405	0.3910200595855713	0.17002129554748535	1	0
S01_condB	2021-01-20 15:41:55	85	G	BLINK	1611157450.416405	1611157452.432382	1611157452.9413815	1611157453.1513822	1611157453.3463821	0.4050006866455078	0.19499993324279785	1	0
S01_condB	2021-01-20 15:41:55	86	G	NON_BLINK	1611157453.3463821	1611157453.3533812	1611157453.8654106	1611157454.0734022	1611157454.2283807	0.36297011375427246	0.15497851371765137	1	0
S01_condB	2021-01-20 15:41:55	87	G	NON_BLINK	1611157454.2293818	1611157454.2393813	1611157454.749408	1611157454.9593813	1611157455.1013796	0.3519716262817383	0.141998291015625	1	0
S01_condB	2021-01-20 15:41:55	88	G	NON_BLINK	1611157455.1023798	1611157455.1113808	1611157455.5213804	1611157455.7313802	1611157455.9243789	0.4029984474182129	0.19299864768981934	1	0
S01_condB	2021-01-20 15:41:55	89	G	NON_BLINK	1611157455.9243789	1611157455.9343803	1611157456.3953786	1611157456.604379	1611157456.7673805	0.37200188636779785	0.16300153732299805	1	0
S01_condB	2021-01-20 15:41:55	90	NG	BLINK	1611157456.7673805	1611157458.7853773	1611157459.1993785	1611157459.4090478	1611157460.4593754	1.2599968910217285	1.0503275394439697	1	1
S01_condB	2021-01-20 15:41:55	91	G	NON_BLINK	1611157460.4593754	1611157460.4673767	1611157460.927375	1611157461.1353767	1611157461.3833752	0.45600008964538574	0.24799847602844238	1	0
S01_condB	2021-01-20 15:41:55	92	G	NON_BLINK	1611157461.3833752	1611157461.3913758	1611157462.0003753	1611157462.2093754	1611157462.3913746	0.39099931716918945	0.18199920654296875	1	0
S01_condB	2021-01-20 15:41:55	93	G	NON_BLINK	1611157462.3923745	1611157462.4023745	1611157462.9633744	1611157463.1737895	1611157463.3193736	0.355999231338501	0.1455841064453125	1	0
S01_condB	2021-01-20 15:41:55	94	G	NON_BLINK	1611157463.3193736	1611157463.327374	1611157463.936396	1611157464.1453736	1611157464.348373	0.41197705268859863	0.20299935340881348	1	0
S01_condB	2021-01-20 15:41:55	95	G	BLINK	1611157464.348373	1611157466.3643725	1611157466.9743714	1611157467.1833713	1611157467.3783693	0.40399789810180664	0.19499802589416504	1	0
S01_condB	2021-01-20 15:41:55	96	G	NON_BLINK	1611157467.3783693	1611157467.3863711	1611157467.94837	1611157468.1585927	1611157468.296369	0.34799909591674805	0.13777637481689453	1	0
S01_condB	2021-01-20 15:41:55	97	G	NON_BLINK	1611157468.296369	1611157468.30437	1611157468.7143703	1611157468.9243705	1611157469.1203694	0.40599918365478516	0.1959989070892334	1	0
S01_condB	2021-01-20 15:41:55	98	G	NON_BLINK	1611157469.1203694	1611157469.1283684	1611157469.691369	1611157469.9023697	1611157470.017369	0.3259999752044678	0.11499929428100586	1	0
S01_condB	2021-01-20 15:41:55	99	G	NON_BLINK	1611157470.017369	1611157470.026369	1611157470.5863683	1611157470.7963693	1611157470.8903716	0.3040032386779785	0.09400224685668945	1	0
S01_condB	2021-01-20 15:41:55	100	G	BLINK	1611157470.8903716	1611157472.9103668	1611157473.3203664	1611157473.531366	1611157473.8203645	0.4999980926513672	0.2889983654022217	1	0
S01_condB	2021-01-20 15:41:55	101	G	NON_BLINK	1611157473.8203645	1611157473.8303647	1611157474.2903662	1611157474.5013638	1611157474.6383638	0.34799766540527344	0.13700008392333984	1	0
S01_condB	2021-01-20 15:41:55	102	NG	NON_BLINK	1611157474.6383638	1611157474.6463652	1611157475.0553646	1611157475.2653646	1611157476.3153625	1.259997844696045	1.0499978065490723	1	1
S01_condB	2021-01-20 15:41:55	103	G	NON_BLINK	1611157476.3153625	1611157476.323364	1611157476.7313848	1611157476.9403632	1611157477.137362	0.4059772491455078	0.19699883460998535	1	0
S01_condB	2021-01-20 15:41:55	104	G	NON_BLINK	1611157477.137362	1611157477.1453643	1611157477.7543616	1611157477.9643617	1611157478.1953611	0.44099950790405273	0.23099946975708008	1	0
S01_condB	2021-01-20 15:41:55	105	G	BLINK	1611157478.1953611	1611157480.2143674	1611157480.823359	1611157481.0333588	1611157481.116359	0.2929999828338623	0.08300018310546875	1	0
S01_condB	2021-01-20 15:41:55	106	G	NON_BLINK	1611157481.11736	1611157481.1243608	1611157481.637359	1611157481.8463585	1611157481.9483588	0.31099987030029297	0.10200023651123047	1	0
S01_condB	2021-01-20 15:41:55	107	NG	NON_BLINK	1611157481.9483588	1611157481.95636	1611157482.3663795	1611157482.5743577	1611157483.6243567	1.2579772472381592	1.0499989986419678	1	1
S01_condB	2021-01-20 15:41:55	108	G	NON_BLINK	1611157483.6253572	1611157483.6323571	1611157484.2413573	1611157484.452357	1611157484.607356	0.3659987449645996	0.1549990177154541	1	0
S01_condB	2021-01-20 15:41:55	109	NG	NON_BLINK	1611157484.607356	1611157484.615357	1611157485.2243557	1611157485.4333563	1611157486.4833574	1.2590017318725586	1.0500011444091797	1	1
S01_condB	2021-01-20 15:41:55	110	G	BLINK	1611157486.4833574	1611157488.5023532	1611157488.961354	1611157489.1723533	1611157489.3283532	0.36699914932250977	0.15599989891052246	1	0
S01_condB	2021-01-20 15:41:55	111	G	NON_BLINK	1611157489.3293533	1611157489.338353	1611157489.898353	1611157490.1163552	1611157490.3523514	0.453998327255249	0.23599624633789062	1	0
S01_condB	2021-01-20 15:41:55	112	NG	NON_BLINK	1611157490.3523514	1611157490.3603528	1611157490.9203522	1611157491.129351	1611157491.2023523	0.2820000648498535	0.07300138473510742	0	0
S01_condB	2021-01-20 15:41:55	113	G	NON_BLINK	1611157491.6183524	1611157491.6263523	1611157492.1363502	1611157492.3453507	1611157492.439349	0.30299878120422363	0.09399819374084473	1	0
S01_condB	2021-01-20 15:41:55	114	G	NON_BLINK	1611157492.439349	1611157492.44735	1611157492.8553503	1611157493.0643492	1611157493.3123503	0.4570000171661377	0.2480010986328125	1	0
S01_condB	2021-01-20 15:41:55	115	NG	BLINK	1611157493.3133507	1611157495.33335	1611157495.9443479	1611157496.1533473	1611157497.203786	1.2594380378723145	1.050438642501831	1	1
S01_condB	2021-01-20 15:41:55	116	G	NON_BLINK	1611157497.203786	1611157497.210787	1611157497.8187854	1611157498.029785	1611157498.179786	0.36100053787231445	0.15000104904174805	1	0
S01_condB	2021-01-20 15:41:55	117	G	NON_BLINK	1611157498.179786	1611157498.1887856	1611157498.701786	1611157498.9107857	1611157499.1177855	0.4159994125366211	0.2069997787475586	1	0
S01_condB	2021-01-20 15:41:55	118	G	NON_BLINK	1611157499.1177855	1611157499.1257846	1611157499.6857839	1611157499.896784	1611157500.0407841	0.35500025749206543	0.14400005340576172	1	0
S01_condB	2021-01-20 15:41:55	119	G	NON_BLINK	1611157500.0407841	1611157500.0507832	1611157500.4597843	1611157500.667783	1611157500.878784	0.41899967193603516	0.21100091934204102	1	0
S01_condB	2021-01-20 15:41:55	120	G	BLINK	1611157500.878784	1611157502.8967824	1611157503.5077808	1611157503.7167814	1611157503.8987803	0.39099955558776855	0.18199896812438965	1	0
S01_condB	2021-01-20 15:41:55	121	G	NON_BLINK	1611157503.8987803	1611157503.909781	1611157504.31978	1611157504.528781	1611157504.7117798	0.3919997215270996	0.1829988956451416	1	0
S01_condB	2021-01-20 15:41:55	122	G	NON_BLINK	1611157504.7117798	1611157504.7187812	1611157505.2288013	1611157505.4377792	1611157505.5847805	0.35597920417785645	0.1470012664794922	1	0
S01_condB	2021-01-20 15:41:55	123	G	NON_BLINK	1611157505.5847805	1611157505.593779	1611157506.0517788	1611157506.26178	1611157506.3877785	0.3359997272491455	0.12599849700927734	1	0
S01_condB	2021-01-20 15:41:55	124	G	NON_BLINK	1611157506.3877785	1611157506.3957803	1611157506.8547788	1611157507.0647798	1611157507.2317784	0.3769996166229248	0.16699862480163574	1	0
S01_condB	2021-01-20 15:41:55	125	G	BLINK	1611157507.2317784	1611157509.2547774	1611157509.8657763	1611157510.0757766	1611157510.261775	0.3959987163543701	0.18599843978881836	1	0
S01_condB	2021-01-20 15:41:55	126	G	NON_BLINK	1611157510.261775	1611157510.2697747	1611157510.6787863	1611157510.8877852	1611157511.0637865	0.38500022888183594	0.17600131034851074	1	0
S01_condB	2021-01-20 15:41:55	127	G	NON_BLINK	1611157511.0637865	1611157511.0707846	1611157511.5057845	1611157511.7137856	1611157511.8707838	0.36499929428100586	0.1569981575012207	1	0
S01_condB	2021-01-20 15:41:55	128	G	NON_BLINK	1611157511.871784	1611157511.8787858	1611157512.4397836	1611157512.6497848	1611157512.9447827	0.5049991607666016	0.2949979305267334	1	0
S01_condB	2021-01-20 15:41:55	129	G	NON_BLINK	1611157512.9447827	1611157512.9537838	1611157513.462784	1611157513.6727843	1611157513.9027824	0.4399983882904053	0.22999811172485352	1	0
S01_condB	2021-01-20 15:41:55	130	G	BLINK	1611157513.9027824	1611157515.9188035	1611157516.5308125	1611157516.7407804	1611157516.9087815	0.37796902656555176	0.1680011749267578	1	0
S01_condB	2021-01-20 15:41:55	131	G	NON_BLINK	1611157516.9087815	1611157516.9177806	1611157517.4807801	1611157517.6897807	1611157517.8217785	0.34099841117858887	0.13199782371520996	1	0
S01_condB	2021-01-20 15:41:55	132	G	NON_BLINK	1611157517.8217785	1611157517.8307807	1611157518.339801	1611157518.5497787	1611157518.704779	0.3649778366088867	0.1550002098083496	1	0
S01_condB	2021-01-20 15:41:55	133	G	NON_BLINK	1611157518.704779	1611157518.7137804	1611157519.1227818	1611157519.331779	1611157519.5037785	0.3809967041015625	0.17199945449829102	1	0
S01_condB	2021-01-20 15:41:55	134	NG	NON_BLINK	1611157519.5037785	1611157519.51178	1611157520.0357788	1611157520.2437773	1611157521.294798	1.259019136428833	1.051020622253418	1	1
S01_condB	2021-01-20 15:41:55	135	NG	BLINK	1611157521.294798	1611157523.3117764	1611157523.7717748	1611157523.9817758	1611157525.032773	1.260998249053955	1.050997257232666	1	1
S01_condB	2021-01-20 15:41:55	136	G	NON_BLINK	1611157525.032773	1611157525.041774	1611157525.5037735	1611157525.712774	1611157525.869772	0.3659985065460205	0.1569979190826416	1	0
S01_condB	2021-01-20 15:41:55	137	G	NON_BLINK	1611157525.869772	1611157525.878795	1611157526.2897735	1611157526.5117726	1611157526.6427724	0.3529989719390869	0.13099980354309082	1	0
S01_condB	2021-01-20 15:41:55	138	G	NON_BLINK	1611157526.6427724	1611157526.6537738	1611157527.1649444	1611157527.3738003	1611157527.660771	0.49582648277282715	0.2869706153869629	1	0
S01_condB	2021-01-20 15:41:55	139	G	NON_BLINK	1611157527.660771	1611157527.6687727	1611157528.0787723	1611157528.2947724	1611157528.4497724	0.3710000514984131	0.1549999713897705	1	0
S01_condB	2021-01-20 15:41:55	140	G	BLINK	1611157528.4497724	1611157530.4707708	1611157530.9317696	1611157531.1428027	1611157531.2897692	0.3579995632171631	0.14696645736694336	1	0
S01_condB	2021-01-20 15:41:55	141	NG	NON_BLINK	1611157531.2897692	1611157531.2977686	1611157531.7097692	1611157531.9197686	1611157532.9697664	1.2599971294403076	1.0499978065490723	1	1
S01_condB	2021-01-20 15:41:55	142	G	NON_BLINK	1611157532.9697664	1611157532.9787688	1611157533.5887673	1611157533.7977674	1611157534.0187678	0.43000054359436035	0.22100043296813965	1	0
